BoxNumber,Barcode,BoxRow,BoxColumn,dateAdded,PlateNumber,PCRPlateLayout,AliquotePlateNumber,AliquotePlatePosition
IM-23-090-04,IM-23-090-DACX,3,1,8/29/2023,,,,
IM-23-090-02,IM-23-090-MZCN,3,1,9/2/2023,,,,
IM-23-090-01,IM-23-090-VQZX,3,1,1/17/2023,,,,
IM-23-090-03,IM-23-090-ZDKS,3,1,,,,,
IM-23-093-01,IM-23-093-KZOU,3,1,1/18/2023,,,,
IM-23-093-02,IM-23-093-XAYR,3,2,1/30/2023,,,,
IM-23-096-04,IM-23-096-GVRS,3,1,10/16/2023,,,,
IM-23-096-01,IM-23-096-IQUF,3,1,1/19/2023,,,,
IM-23-096-03,IM-23-096-MGYY,3,1,10/16/2023,,,,
IM-23-096-02,IM-23-096-ZGDA,3,1,1/26/2023,,,,
IM-23-110-01,IM-23-110-CGMS,3,1,1/27/2023,,,,
IM-23-110-03,IM-23-110-ELIZ,3,1,8/28/2023,,,,
IM-23-110-04,IM-23-110-PTWI,3,1,8/28/2023,,,,
IM-23-112-04,IM-23-112-MLIK,3,1,9/18/2023,,,,
IM-23-112-03,IM-23-112-NCLW,3,1,8/31/2023,,,,
IM-23-115-03,IM-23-115-DFPS,3,1,9/4/2023,,,,
IM-23-115-04,IM-23-115-DJWD,3,1,9/4/2023,,,,
IM-23-115-02,IM-23-115-WUQG,3,1,2/22/2023,,,,
IM-23-115-01,IM-23-115-ZHOM,3,1,3/3/2023,,,,
IM-23-120-02,IM-23-120-JPRR,3,1,12/14/2023,,,,
IM-23-120-01,IM-23-120-VOCY,3,1,2/22/2023,,,,
IM-23-121-01,IM-23-121-BVBS,3,1,2/23/2023,,,,
IM-23-121-02,IM-23-121-QOCW,3,1,10/24/2023,,,,
IM-24-122-01,IM-23-122-KGAH,3,1,2/26/2024,,,,
IM-23-122-01,IM-23-122-RWTH,3,1,10/2/2023,,,,
IM-23-123-02,IM-23-123-IWKG,3,1,9/2/2023,,,,
IM-23-123-01,IM-23-123-JKLN,3,1,1/19/2023,,,,
IM-24-011-02,IM-24-011-KGZZ,3,1,5/3/2024,,,,
IM-24-011-01,IM-24-011-UJOI,3,1,5/3/2024,,,,
IM-24-016-01,IM-24-016-CDPW,3,1,3/13/2024,,,,
IM-24-016-02,IM-24-016-LLWZ,3,1,5/7/2024,,,,
IM-24-017-01,IM-24-017-ABSP,3,1,5/7/2024,,,,
IM-24-019-02,IM-24-019-LJSQ,3,1,5/2/2024,,,,
IM-24-019-01,IM-24-019-QBFI,3,1,4/9/2024,,,,
IM-24-030-01,IM-24-030-GBQO,3,1,5/2/2024,,,,
IM-24-030-02,IM-24-030-SWBL,3,1,5/6/2024,,,,
IM-24-034-02,IM-24-034-IMNP,3,1,5/7/2024,,,,
IM-24-034-01,IM-24-034-MQPH,3,1,4/8/2024,,,,
IM-24-036-01,IM-24-036-CFLY,3,1,4/8/2024,,,,
IM-24-036-02,IM-24-036-LXIO,3,1,5/2/2024,,,,
IM-24-040-01,IM-24-040-GJOV,3,1,5/29/2024,,,,
IM-24-040-02,IM-24-040-NYGY,3,1,5/29/2024,,,,
IM-24-041-02,IM-24-041-BBGO,3,1,4/30/2024,,,,
IM-24-041-01,IM-24-041-XBKL,3,1,4/30/2024,,,,
IM-24-042-02,IM-24-042-BCOW,3,1,4/29/2024,,,,
IM-24-042-01,IM-24-042-UYDL,3,1,4/29/2024,,,,
IM-24-044-01,IM-24-044-AKWB,3,1,5/6/2024,,,,
IM-24-045-01,IM-24-045-DGTL,3,1,5/6/2024,,,,
IM-24-045-02,IM-24-045-JNWY,3,1,5/6/2024,,,,
IM-24-046-01,IM-24-046-HVDX,3,1,5/2/2024,,,,
IM-24-046-02,IM-24-046-PYOM,3,1,5/30/2024,,,,
IM-24-047-01,IM-24-047-BJRV,3,1,4/8/2024,,,,
IM-24-054-02,IM-24-054-AGBS,3,1,5/6/2024,,,,
IM-24-054-01,IM-24-054-NWPR,3,1,4/9/2024,,,,
IM-24-056-01,IM-24-056-ADJU,3,1,4/9/2024,,,,
IM-24-060-01,IM-24-060-BHZT,3,1,4/5/2024,,,,
IM-24-064-01,IM-24-064-CGTC,3,1,4/9/2024,,,,
IM-24-071-01,IM-24-071-CQOG,3,1,5/7/2024,,,,
IM-24-071-02,IM-24-071-MQFD,3,1,6/14/2024,,,,
IM-24-087-01,IM-24-087-AVZB,3,1,4/9/2024,,,,
IM-24-087-02,IM-24-087-URMT,3,1,4/9/2024,,,,
IM-24-089-01,IM-24-089-DJTY,3,1,3/13/2024,,,,
IM-24-089-02,IM-24-089-QFSN,3,1,3/13/2024,,,,
IM-24-090-01,IM-24-090-DTHM,3,1,3/13/2024,,,,
IM-24-090-02,IM-24-090-NSQX,3,1,4/8/2024,,,,
IM-24-096-01,IM-24-096-BJRI,3,1,4/8/2024,,,,
IM-24-096-02,IM-24-096-MPQT,3,1,5/6/2024,,,,
IM-24-110-01,IM-24-110-JTSJ,3,1,4/5/2024,,,,
IM-24-110-02,IM-24-110-SUJX,3,1,5/2/2024,,,,
IM-24-112-01,IM-24-112-MWVS,3,1,4/5/2024,,,,
IM-24-112-02,IM-24-112-PFFB,3,1,4/8/2024,,,,
IM-24-115-01,IM-24-115-DLIB,3,1,5/2/2024,,,,
IM-24-115-02,IM-24-115-LSRB,3,1,5/7/2024,,,,
IM-24-120-01,IM-24-120-CQHB,3,1,6/10/2024,,,,
IM-24-121-01,IM-24-121-AHLN,3,1,5/7/2024,,,,
IM-23-011-01,IM-23-011-DVLU,4,1,2/10/2023,,,,
IM-23-011-04,IM-23-011-GWVY,4,1,10/25/2023,,,,
IM-23-011-02,IM-23-011-HVKH,4,1,2/25/2023,,,,
IM-23-011-03,IM-23-011-XKKN,4,1,10/25/2023,,,,
IM-23-015-01,IM-23-015-HKGF,4,1,1/24/2023,,,,
IM-23-015-02,IM-23-015-SNDR,4,1,1/21/2023,,,,
IM-23-016-02,IM-23-016-QART,4,1,3/23/2023,,,,
IM-23-016-03,IM-23-016-UATN,4,1,10/23/2023,,,,
IM-23-016-04,IM-23-016-WSMD,4,1,10/23/2023,,,,
IM-23-016-01,IM-23-016-YZQO,4,1,7/2/2023,,,,
IM-23-017-03,IM-23-017-ACJG,4,1,8/31/2023,,,,
IM-23-017-02,IM-23-017-DNBL,4,1,2/20/2023,,,,
IM-23-017-01,IM-23-017-PXYZ,4,1,2/14/2023,,,,
IM-23-017-04,IM-23-017-SQGM,4,1,10/23/2023,,,,
IM-23-019-03,IM-23-019-FSQR,4,1,9/5/2023,,,,
IM-23-019-02,IM-23-019-FSSC,4,1,4/5/2023,,,,
IM-23-019-04,IM-23-019-OLHA,4,1,10/23/2023,,,,
IM-23-019-01,IM-23-019-YQXA,4,1,2/14/2023,,,,
IM-23-030-03,IM-23-030-BIZO,4,1,9/5/2023,,,,
IM-23-030-04,IM-23-030-SSLG,4,1,9/19/2023,,,,
IM-23-030-01,IM-23-030-UMGM,4,1,2/25/2023,,,,
IM-23-034-02,IM-23-034-CNJG,4,1,3/3/2023,,,,
IM-23-034-03,IM-23-034-KODD,4,1,8/31/2023,,,,
IM-23-034-01,IM-23-034-SOUT,4,1,2/14/2023,,,,
IM-23-034-04,IM-23-034-UJWW,4,1,9/18/2023,,,,
IM-23-035-01,IM-23-035-IDKF,4,1,2/22/2023,,,,
IM-23-035-02,IM-23-035-JGMW,4,1,3/15/2023,,,,
IM-23-036-04,IM-23-036-KWQX,4,1,10/2/2023,,,,
IM-23-036-03,IM-23-036-QDWL,4,1,8/30/2023,,,,
IM-23-036-02,IM-23-036-UOKN,4,1,3/3/2023,,,,
IM-23-036-01,IM-23-036-XNNN,4,1,3/7/2023,,,,
IM-23-040-03,IM-23-040-AJUB,4,1,9/18/2023,,,,
IM-23-040-04,IM-23-040-RALR,4,1,9/18/2023,,,,
IM-23-041-02,IM-23-041-CGSM,4,1,3/14/2023,,,,
IM-23-041-04,IM-23-041-QFDR,4,1,10/17/2023,,,,
IM-23-041-01,IM-23-041-UVMU,4,1,2/28/2023,,,,
IM-23-041-03,IM-23-041-ZZPX,4,1,10/17/2023,,,,
IM-23-042-01,IM-23-042-KGUU,4,1,3/3/2023,,,,
IM-23-042-02,IM-23-042-NPTL,4,1,3/14/2023,,,,
IM-23-042-04,IM-23-042-NZVR,4,1,11/6/2023,,,,
IM-23-042-03,IM-23-042-OKAI,4,1,11/6/2023,,,,
IM-23-044-01,IM-23-044-BBBX,4,1,2/28/2023,,,,
IM-23-044-03,IM-23-044-SAWP,4,1,10/10/2023,,,,
IM-23-044-02,IM-23-044-SPIY,4,1,4/5/2023,,,,
IM-23-044-04,IM-23-044-ULNR,4,1,10/10/2023,,,,
IM-23-045-02,IM-23-045-FLWO,4,1,3/2/2023,,,,
IM-23-045-01,IM-23-045-PYYW,4,1,3/2/2023,,,,
IM-23-045-03,IM-23-045-PZIP,4,1,10/10/2023,,,,
IM-23-045-04,IM-23-045-QHAV,4,1,10/11/2023,,,,
IM-23-046-04,IM-23-046-CZBH,4,1,10/2/2023,,,,
IM-23-046-01,IM-23-046-JMLU,4,1,3/2/2023,,,,
IM-23-046-03,IM-23-046-TBHJ,4,1,9/29/2023,,,,
IM-23-046-02,IM-23-046-ZCXI,4,1,3/2/2023,,,,
IM-23-047-03,IM-23-047-ADBS,4,1,8/25/2023,,,,
IM-23-047-04,IM-23-047-NMPD,4,1,8/25/2023,,,,
IM-23-054-03,IM-23-054-BMLA,4,1,10/2/2023,,,,
IM-23-054-02,IM-23-054-IYGM,4,1,2/27/2023,,,,
IM-23-054-01,IM-23-054-RXGN,4,1,8/2/2023,,,,
IM-23-054-04,IM-23-054-YUQH,4,1,10/2/2023,,,,
IM-23-056-01,IM-23-056-GLJG,4,1,9/2/2023,,,,
IM-23-056-03,IM-23-056-LJXD,4,1,8/31/2023,,,,
IM-23-060-01,IM-23-060-GVXG,4,1,4/5/2023,,,,
IM-23-060-03,IM-23-060-OWHY,4,1,8/29/2023,,,,
IM-23-060-04,IM-23-060-PPYF,4,1,9/5/2023,,,,
IM-23-063-01,IM-23-063-AZTF,4,1,3/6/2023,,,,
IM-23-063-04,IM-23-063-BSXV,4,1,11/10/2023,,,,
IM-23-063-03,IM-23-063-FMHR,4,1,11/10/2023,,,,
IM-23-063-02,IM-23-063-SIIN,4,1,3/6/2023,,,,
IM-23-064-01,IM-23-064-LATN,4,1,3/1/2023,,,,
IM-23-064-03,IM-23-064-PSIS,4,1,9/11/2023,,,,
IM-23-064-04,IM-23-064-SKWV,4,1,9/11/2023,,,,
IM-23-071-04,IM-23-071-FOBZ,4,1,11/8/2023,,,,
IM-23-071-03,IM-23-071-GFCD,4,1,11/8/2023,,,,
IM-23-089-04,IM-23-089-LFLV,4,1,10/16/2023,,,,
IM-23-089-02,IM-23-089-MUBY,4,2,1/23/2023,,,,
IM-23-089-01,IM-23-089-RXTV,4,1,1/21/2023,,,,
IM-23-089-03,IM-23-089-VFZU,4,1,8/28/2023,,,,
IM-23-090-02,IM-23-090-DOXU,4,1,9/2/2023,,,,
IM-23-090-01,IM-23-090-FMVZ,4,1,1/17/2023,,,,
IM-23-090-03,IM-23-090-GFZA,4,1,,,,,
IM-23-090-04,IM-23-090-ULQT,4,1,8/29/2023,,,,
IM-23-093-01,IM-23-093-GBPJ,4,1,1/18/2023,,,,
IM-23-093-02,IM-23-093-JSKK,4,2,1/30/2023,,,,
IM-23-096-02,IM-23-096-IANT,4,1,1/26/2023,,,,
IM-23-096-01,IM-23-096-PVMC,4,1,1/19/2023,,,,
IM-23-096-03,IM-23-096-TDCF,4,1,10/16/2023,,,,
IM-23-096-04,IM-23-096-VRBI,4,1,10/16/2023,,,,
IM-23-110-04,IM-23-110-AEXX,4,1,8/28/2023,,,,
IM-23-110-03,IM-23-110-CJPK,4,1,8/28/2023,,,,
IM-23-110-01,IM-23-110-IXUT,4,1,1/27/2023,,,,
IM-23-112-03,IM-23-112-OMQT,4,1,8/31/2023,,,,
IM-23-112-04,IM-23-112-UDLW,4,1,9/18/2023,,,,
IM-23-115-03,IM-23-115-DVKZ,4,1,9/4/2023,,,,
IM-23-115-01,IM-23-115-FWXS,4,1,3/3/2023,,,,
IM-23-115-04,IM-23-115-URDS,4,1,9/4/2023,,,,
IM-23-115-02,IM-23-115-VMKY,4,1,2/22/2023,,,,
IM-23-120-01,IM-23-120-DWIG,4,1,2/22/2023,,,,
IM-23-120-02,IM-23-120-OQVN,4,1,12/14/2023,,,,
IM-23-121-01,IM-23-121-POON,4,1,2/23/2023,,,,
IM-23-121-02,IM-23-121-UFJJ,4,1,10/24/2023,,,,
IM-23-122-01,IM-23-122-CASK,4,1,10/2/2023,,,,
IM-24-122-01,IM-23-122-OBAR,4,1,2/26/2024,,,,
IM-23-123-02,IM-23-123-HQLK,4,1,9/2/2023,,,,
IM-23-123-01,IM-23-123-XWCK,4,1,1/19/2023,,,,
IM-24-011-02,IM-24-011-MDFV,4,1,5/3/2024,,,,
IM-24-011-01,IM-24-011-UKYJ,4,1,5/3/2024,,,,
IM-24-016-01,IM-24-016-CKVN,4,1,3/13/2024,,,,
IM-24-016-02,IM-24-016-LQBK,4,1,5/7/2024,,,,
IM-24-017-01,IM-24-017-ACPD,4,1,5/7/2024,,,,
IM-24-019-02,IM-24-019-LUIF,4,1,5/2/2024,,,,
IM-24-019-01,IM-24-019-QKDO,4,1,4/9/2024,,,,
IM-24-030-01,IM-24-030-FJRB,4,1,5/2/2024,,,,
IM-24-030-02,IM-24-030-VGOY,4,1,5/6/2024,,,,
IM-24-034-02,IM-24-034-GWGF,4,1,5/7/2024,,,,
IM-24-034-01,IM-24-034-LWRT,4,1,4/8/2024,,,,
IM-24-036-01,IM-24-036-ABTB,4,1,4/8/2024,,,,
IM-24-036-02,IM-24-036-MKZQ,4,1,5/2/2024,,,,
IM-24-040-01,IM-24-040-GLFZ,4,1,5/29/2024,,,,
IM-24-040-02,IM-24-040-NVOU,4,1,5/29/2024,,,,
IM-24-041-02,IM-24-041-BNVV,4,1,4/30/2024,,,,
IM-24-041-01,IM-24-041-XHBS,4,1,4/30/2024,,,,
IM-24-042-02,IM-24-042-CMDO,4,1,4/29/2024,,,,
IM-24-042-01,IM-24-042-UPRR,4,1,4/29/2024,,,,
IM-24-044-01,IM-24-044-AORA,4,1,5/6/2024,,,,
IM-24-045-01,IM-24-045-DXND,4,1,5/6/2024,,,,
IM-24-045-02,IM-24-045-GNIL,4,1,5/6/2024,,,,
IM-24-046-01,IM-24-046-INWY,4,1,5/2/2024,,,,
IM-24-046-02,IM-24-046-MXYT,4,1,5/30/2024,,,,
IM-24-047-01,IM-24-047-ATPJ,4,1,4/8/2024,,,,
IM-24-054-02,IM-24-054-AZXK,4,1,5/6/2024,,,,
IM-24-054-01,IM-24-054-ONWZ,4,1,4/9/2024,,,,
IM-24-056-01,IM-24-056-AJYI,4,1,4/9/2024,,,,
IM-24-060-01,IM-24-060-BFGD,4,1,4/5/2024,,,,
IM-24-064-01,IM-24-064-CCHG,4,1,4/9/2024,,,,
IM-24-071-01,IM-24-071-FGGB,4,1,5/7/2024,,,,
IM-24-071-02,IM-24-071-MPYQ,4,1,6/14/2024,,,,
IM-24-087-01,IM-24-087-AUNR,4,1,4/9/2024,,,,
IM-24-087-02,IM-24-087-URUL,4,1,4/9/2024,,,,
IM-24-089-01,IM-24-089-DGZD,4,1,3/13/2024,,,,
IM-24-089-02,IM-24-089-PRNT,4,1,3/13/2024,,,,
IM-24-090-01,IM-24-090-DSDW,4,1,3/13/2024,,,,
IM-24-090-02,IM-24-090-NNGT,4,1,4/8/2024,,,,
IM-24-096-01,IM-24-096-AZWI,4,1,4/8/2024,,,,
IM-24-096-02,IM-24-096-NBMU,4,1,5/6/2024,,,,
IM-24-110-01,IM-24-110-IGAY,4,1,4/5/2024,,,,
IM-24-110-02,IM-24-110-TLFA,4,1,5/2/2024,,,,
IM-24-112-01,IM-24-112-MCWQ,4,1,4/5/2024,,,,
IM-24-112-02,IM-24-112-PXOA,4,1,4/8/2024,,,,
IM-24-115-01,IM-24-115-DKAY,4,1,5/2/2024,,,,
IM-24-115-02,IM-24-115-MFTM,4,1,5/7/2024,,,,
IM-24-120-01,IM-24-120-DUPC,4,1,6/10/2024,,,,
IM-24-121-01,IM-24-121-ALQH,4,1,5/7/2024,,,,
IM-23-011-02,IM-23-011-DNXB,5,1,2/25/2023,,,,
IM-23-011-04,IM-23-011-DOUQ,5,1,10/25/2023,,,,
IM-23-011-01,IM-23-011-RIXC,5,1,2/10/2023,,,,
IM-23-011-03,IM-23-011-UYRZ,5,1,10/25/2023,,,,
IM-23-015-01,IM-23-015-RRJS,5,1,1/24/2023,,,,
IM-23-015-02,IM-23-015-WXJQ,5,1,1/21/2023,,,,
IM-23-016-04,IM-23-016-HVUC,5,1,10/23/2023,,,,
IM-23-016-02,IM-23-016-JXFN,5,1,3/23/2023,,,,
IM-23-016-01,IM-23-016-SVYI,5,1,7/2/2023,,,,
IM-23-016-03,IM-23-016-ZYTZ,5,1,10/23/2023,,,,
IM-23-017-01,IM-23-017-BVGD,5,1,2/14/2023,,,,
IM-23-017-02,IM-23-017-CXQD,5,1,2/20/2023,,,,
IM-23-017-04,IM-23-017-PGUO,5,1,10/23/2023,,,,
IM-23-017-03,IM-23-017-WLWB,5,1,8/31/2023,,,,
IM-23-019-01,IM-23-019-GPWS,5,1,2/14/2023,,,,
IM-23-019-03,IM-23-019-HBCG,5,1,9/5/2023,,,,
IM-23-019-04,IM-23-019-JGFC,5,1,10/23/2023,,,,
IM-23-019-02,IM-23-019-UHSM,5,1,4/5/2023,,,,
IM-23-030-04,IM-23-030-ASIP,5,1,9/19/2023,,,,
IM-23-030-03,IM-23-030-IGAA,5,1,9/5/2023,,,,
IM-23-030-01,IM-23-030-JQGI,5,1,2/25/2023,,,,
IM-23-034-03,IM-23-034-DPUD,5,1,8/31/2023,,,,
IM-23-034-01,IM-23-034-SBBD,5,1,2/14/2023,,,,
IM-23-034-04,IM-23-034-WMMG,5,1,9/18/2023,,,,
IM-23-034-02,IM-23-034-YJMI,5,1,3/3/2023,,,,
IM-23-035-02,IM-23-035-KGHY,5,1,3/15/2023,,,,
IM-23-035-01,IM-23-035-OQMD,5,1,2/22/2023,,,,
IM-23-036-03,IM-23-036-IAML,5,1,8/30/2023,,,,
IM-23-036-04,IM-23-036-JDTU,5,1,10/2/2023,,,,
IM-23-036-02,IM-23-036-OQPC,5,1,3/3/2023,,,,
IM-23-036-01,IM-23-036-WVKR,5,1,3/7/2023,,,,
IM-23-040-03,IM-23-040-QZDQ,5,1,9/18/2023,,,,
IM-23-040-04,IM-23-040-SPLN,5,1,9/18/2023,,,,
IM-23-041-04,IM-23-041-DTVF,5,1,10/17/2023,,,,
IM-23-041-01,IM-23-041-FGND,5,1,2/28/2023,,,,
IM-23-041-03,IM-23-041-QQUG,5,1,10/17/2023,,,,
IM-23-041-02,IM-23-041-QRSW,5,1,3/14/2023,,,,
IM-23-042-03,IM-23-042-FFIM,5,1,11/6/2023,,,,
IM-23-042-02,IM-23-042-PDOP,5,1,3/14/2023,,,,
IM-23-042-04,IM-23-042-QCNP,5,1,11/6/2023,,,,
IM-23-042-01,IM-23-042-WNLR,5,1,3/3/2023,,,,
IM-23-044-03,IM-23-044-PSJS,5,1,10/10/2023,,,,
IM-23-044-01,IM-23-044-QVHH,5,1,2/28/2023,,,,
IM-23-044-04,IM-23-044-TYNG,5,1,10/10/2023,,,,
IM-23-044-02,IM-23-044-WMPI,5,1,4/5/2023,,,,
IM-23-045-02,IM-23-045-BCMA,5,1,3/2/2023,,,,
IM-23-045-03,IM-23-045-GDQV,5,1,10/10/2023,,,,
IM-23-045-04,IM-23-045-IUIG,5,1,10/11/2023,,,,
IM-23-045-01,IM-23-045-UCNX,5,1,3/2/2023,,,,
IM-23-046-01,IM-23-046-BDRT,5,1,3/2/2023,,,,
IM-23-046-04,IM-23-046-IIAR,5,1,10/2/2023,,,,
IM-23-046-02,IM-23-046-RWHP,5,1,3/2/2023,,,,
IM-23-046-03,IM-23-046-UZFF,5,1,9/29/2023,,,,
IM-23-047-04,IM-23-047-DRCA,5,1,8/25/2023,,,,
IM-23-047-03,IM-23-047-XSMC,5,1,8/25/2023,,,,
IM-23-054-02,IM-23-054-BRNP,5,1,2/27/2023,,,,
IM-23-054-03,IM-23-054-HCKJ,5,1,10/2/2023,,,,
IM-23-054-04,IM-23-054-HUHJ,5,1,10/2/2023,,,,
IM-23-054-01,IM-23-054-QPXU,5,1,8/2/2023,,,,
IM-23-056-03,IM-23-056-JDVL,5,1,8/31/2023,,,,
IM-23-056-01,IM-23-056-KANS,5,1,9/2/2023,,,,
IM-23-060-03,IM-23-060-QVVX,5,1,8/29/2023,,,,
IM-23-060-01,IM-23-060-SDIB,5,1,4/5/2023,,,,
IM-23-060-04,IM-23-060-VUUY,5,1,9/5/2023,,,,
IM-23-063-03,IM-23-063-JIFY,5,1,11/10/2023,,,,
IM-23-063-02,IM-23-063-ORXH,5,1,3/6/2023,,,,
IM-23-063-01,IM-23-063-XORO,5,1,3/6/2023,,,,
IM-23-063-04,IM-23-063-YRZA,5,1,11/10/2023,,,,
IM-23-064-01,IM-23-064-ILXH,5,1,3/1/2023,,,,
IM-23-064-03,IM-23-064-JTXP,5,1,9/11/2023,,,,
IM-23-064-04,IM-23-064-WITI,5,1,9/11/2023,,,,
IM-23-071-04,IM-23-071-BCOJ,5,1,11/9/2023,,,,
IM-23-071-03,IM-23-071-FMHD,5,1,11/8/2023,,,,
IM-23-089-01,IM-23-089-BMID,5,1,1/21/2023,,,,
IM-23-089-03,IM-23-089-LRGJ,5,1,8/28/2023,,,,
IM-23-089-02,IM-23-089-PTUL,5,2,1/23/2023,,,,
IM-23-089-04,IM-23-089-ZIRR,5,1,10/16/2023,,,,
IM-23-090-03,IM-23-090-DNXY,5,1,,,,,
IM-23-090-01,IM-23-090-LSOS,5,1,1/17/2023,,,,
IM-23-090-02,IM-23-090-MMSL,5,1,9/2/2023,,,,
IM-23-090-04,IM-23-090-NLCZ,5,1,8/29/2023,,,,
IM-23-093-02,IM-23-093-LAIU,5,2,1/30/2023,,,,
IM-23-093-01,IM-23-093-QDRC,5,1,1/18/2023,,,,
IM-23-096-03,IM-23-096-LGUS,5,1,10/16/2023,,,,
IM-23-096-01,IM-23-096-PBND,5,1,1/19/2023,,,,
IM-23-096-02,IM-23-096-TZOD,5,1,1/26/2023,,,,
IM-23-096-04,IM-23-096-WPRM,5,1,10/16/2023,,,,
IM-23-110-01,IM-23-110-KMNQ,5,1,1/27/2023,,,,
IM-23-110-03,IM-23-110-NIAK,5,1,8/28/2023,,,,
IM-23-110-04,IM-23-110-USPF,5,1,8/28/2023,,,,
IM-23-112-03,IM-23-112-HKIB,5,1,8/31/2023,,,,
IM-23-112-04,IM-23-112-JRDU,5,1,9/18/2023,,,,
IM-23-115-01,IM-23-115-DTYC,5,1,3/3/2023,,,,
IM-23-115-02,IM-23-115-JDLV,5,1,2/22/2023,,,,
IM-23-115-04,IM-23-115-RZLO,5,1,9/4/2023,,,,
IM-23-115-03,IM-23-115-VDRG,5,1,9/4/2023,,,,
IM-23-120-02,IM-23-120-LAPH,5,1,12/14/2023,,,,
IM-23-120-01,IM-23-120-ZPBC,5,1,2/22/2023,,,,
IM-23-121-02,IM-23-121-DGKX,5,1,10/24/2023,,,,
IM-23-121-01,IM-23-121-RUDF,5,1,2/23/2023,,,,
IM-24-122-01,IM-23-122-HTXO,5,1,2/26/2024,,,,
IM-23-122-01,IM-23-122-PUNL,5,1,10/2/2023,,,,
IM-23-123-02,IM-23-123-BGWZ,5,1,9/2/2023,,,,
IM-23-123-01,IM-23-123-DNIZ,5,1,1/19/2023,,,,
IM-24-011-02,IM-24-011-LSLY,5,1,5/3/2024,,,,
IM-24-011-01,IM-24-011-UKVI,5,1,5/3/2024,,,,
IM-24-016-01,IM-24-016-CNCP,5,1,3/13/2024,,,,
IM-24-016-02,IM-24-016-LUCI,5,1,5/7/2024,,,,
IM-24-017-01,IM-24-017-ACVV,5,1,5/7/2024,,,,
IM-24-019-02,IM-24-019-LULD,5,1,5/2/2024,,,,
IM-24-019-01,IM-24-019-PAQG,5,1,4/9/2024,,,,
IM-24-030-01,IM-24-030-IJDX,5,1,5/2/2024,,,,
IM-24-030-02,IM-24-030-RDTO,5,1,5/6/2024,,,,
IM-24-034-02,IM-24-034-GOON,5,1,5/7/2024,,,,
IM-24-034-01,IM-24-034-LFLW,5,1,4/8/2024,,,,
IM-24-036-01,IM-24-036-ACCO,5,1,4/8/2024,,,,
IM-24-036-02,IM-24-036-MBHC,5,1,5/2/2024,,,,
IM-24-040-01,IM-24-040-GMKU,5,1,5/29/2024,,,,
IM-24-040-02,IM-24-040-NOWZ,5,1,5/29/2024,,,,
IM-24-041-02,IM-24-041-AJFS,5,1,4/30/2024,,,,
IM-24-041-01,IM-24-041-XILQ,5,1,4/30/2024,,,,
IM-24-042-02,IM-24-042-CFLI,5,1,4/29/2024,,,,
IM-24-042-01,IM-24-042-TPAZ,5,1,4/29/2024,,,,
IM-24-044-01,IM-24-044-AQWV,5,1,5/6/2024,,,,
IM-24-045-01,IM-24-045-DNWQ,5,1,5/6/2024,,,,
IM-24-045-02,IM-24-045-HAWN,5,1,5/6/2024,,,,
IM-24-046-01,IM-24-046-IUAR,5,1,5/2/2024,,,,
IM-24-046-02,IM-24-046-PTLV,5,1,5/30/2024,,,,
IM-24-047-01,IM-24-047-AKCQ,5,1,4/8/2024,,,,
IM-24-054-02,IM-24-054-ANIU,5,1,5/6/2024,,,,
IM-24-054-01,IM-24-054-OOWR,5,1,4/9/2024,,,,
IM-24-056-01,IM-24-056-APUO,5,1,4/9/2024,,,,
IM-24-060-01,IM-24-060-AWWL,5,1,4/5/2024,,,,
IM-24-064-01,IM-24-064-CDLH,5,1,4/9/2024,,,,
IM-24-071-01,IM-24-071-FQNO,5,1,5/7/2024,,,,
IM-24-071-02,IM-24-071-MHWM,5,1,6/14/2024,,,,
IM-24-087-01,IM-24-087-ARSJ,5,1,4/9/2024,,,,
IM-24-087-02,IM-24-087-NRKY,5,1,5/7/2024,,,,
IM-24-089-01,IM-24-089-BUMU,5,1,3/13/2024,,,,
IM-24-089-02,IM-24-089-OXPV,5,1,3/13/2024,,,,
IM-24-090-01,IM-24-090-DPOM,5,1,3/13/2024,,,,
IM-24-090-02,IM-24-090-NLOL,5,1,4/8/2024,,,,
IM-24-096-01,IM-24-096-BDPJ,5,1,4/8/2024,,,,
IM-24-096-02,IM-24-096-MIIO,5,1,5/6/2024,,,,
IM-24-110-01,IM-24-110-LYGR,5,1,4/5/2024,,,,
IM-24-110-02,IM-24-110-SLHF,5,1,5/2/2024,,,,
IM-24-112-01,IM-24-112-NISX,5,1,4/5/2024,,,,
IM-24-112-02,IM-24-112-POYA,5,1,4/8/2024,,,,
IM-24-115-01,IM-24-115-DJOA,5,1,5/2/2024,,,,
IM-24-115-02,IM-24-115-MMFY,5,1,5/7/2024,,,,
IM-24-120-01,IM-24-120-DZGV,5,1,6/10/2024,,,,
IM-24-121-01,IM-24-121-AJXY,5,1,5/7/2024,,,,
IM-23-011-01,IM-23-011-DTAO,6,1,2/10/2023,,,,
IM-23-011-02,IM-23-011-PSVL,6,1,2/25/2023,,,,
IM-23-011-03,IM-23-011-UBFW,6,1,10/25/2023,,,,
IM-23-011-04,IM-23-011-UWUV,6,1,10/25/2023,,,,
IM-23-015-02,IM-23-015-JCLL,6,1,1/21/2023,,,,
IM-23-015-01,IM-23-015-RSKM,6,1,1/24/2023,,,,
IM-23-016-04,IM-23-016-KWNF,6,1,10/23/2023,,,,
IM-23-016-03,IM-23-016-QLFD,6,1,10/23/2023,,,,
