Barcode,BoxNumber,BoxRow,BoxColumn,dateAdded,Round
IM-23-123-IWKG,IM-23-123-02,3,1,09/02/2023,1
IM-23-123-JKLN,IM-23-123-01,3,1,1/19/2023,1
IM-24-011-KGZZ,IM-24-011-02,3,1,05/03/2024,3
IM-24-011-UJOI,IM-24-011-01,3,1,05/03/2024,3
IM-24-016-CDPW,IM-24-016-01,3,1,3/13/2024,3
IM-24-016-LLWZ,IM-24-016-02,3,1,05/07/2024,3
IM-24-017-ABSP,IM-24-017-01,3,1,05/07/2024,3
IM-24-019-LJSQ,IM-24-019-02,3,1,05/02/2024,3
IM-24-019-QBFI,IM-24-019-01,3,1,04/09/2024,3
IM-24-030-GBQO,IM-24-030-01,3,1,05/02/2024,3
IM-24-030-SWBL,IM-24-030-02,3,1,05/06/2024,3
IM-24-034-IMNP,IM-24-034-02,3,1,05/07/2024,3
IM-24-034-MQPH,IM-24-034-01,3,1,04/08/2024,3
IM-24-036-CFLY,IM-24-036-01,3,1,04/08/2024,3
IM-24-036-LXIO,IM-24-036-02,3,1,05/02/2024,3
IM-24-040-GJOV,IM-24-040-01,3,1,5/29/2024,3
IM-24-040-NYGY,IM-24-040-02,3,1,5/29/2024,3
IM-24-041-BBGO,IM-24-041-02,3,1,4/30/2024,3
IM-24-041-XBKL,IM-24-041-01,3,1,4/30/2024,3
IM-24-042-BCOW,IM-24-042-02,3,1,4/29/2024,3
IM-24-042-UYDL,IM-24-042-01,3,1,4/29/2024,3
IM-24-044-AKWB,IM-24-044-01,3,1,05/06/2024,3
IM-24-045-DGTL,IM-24-045-01,3,1,05/06/2024,3
IM-24-045-JNWY,IM-24-045-02,3,1,05/06/2024,3
IM-24-046-HVDX,IM-24-046-01,3,1,05/02/2024,3
IM-24-046-PYOM,IM-24-046-02,3,1,5/30/2024,3
IM-24-047-BJRV,IM-24-047-01,3,1,04/08/2024,3
IM-24-054-AGBS,IM-24-054-02,3,1,05/06/2024,3
IM-24-054-NWPR,IM-24-054-01,3,1,04/09/2024,3
IM-24-056-ADJU,IM-24-056-01,3,1,04/09/2024,3
IM-24-060-BHZT,IM-24-060-01,3,1,04/05/2024,3
IM-24-064-CGTC,IM-24-064-01,3,1,04/09/2024,3
IM-24-071-CQOG,IM-24-071-01,3,1,05/07/2024,3
IM-24-071-MQFD,IM-24-071-02,3,1,6/14/2024,3
IM-24-087-AVZB,IM-24-087-01,3,1,04/09/2024,3
IM-24-087-URMT,IM-24-087-02,3,1,04/09/2024,3
IM-24-089-DJTY,IM-24-089-01,3,1,3/13/2024,3
IM-24-089-QFSN,IM-24-089-02,3,1,3/13/2024,3
IM-24-090-DTHM,IM-24-090-01,3,1,3/13/2024,3
IM-24-090-NSQX,IM-24-090-02,3,1,04/08/2024,3
IM-24-096-BJRI,IM-24-096-01,3,1,04/08/2024,3
IM-24-096-MPQT,IM-24-096-02,3,1,05/06/2024,3
IM-24-110-JTSJ,IM-24-110-01,3,1,04/05/2024,3
IM-24-110-SUJX,IM-24-110-02,3,1,05/02/2024,3
IM-24-112-MWVS,IM-24-112-01,3,1,04/05/2024,3
IM-24-112-PFFB,IM-24-112-02,3,1,04/08/2024,3
IM-24-115-DLIB,IM-24-115-01,3,1,05/02/2024,3
IM-24-115-LSRB,IM-24-115-02,3,1,05/07/2024,3
IM-24-120-CQHB,IM-24-120-01,3,1,06/10/2024,3
IM-24-121-AHLN,IM-24-121-01,3,1,05/07/2024,3
IM-23-011-DVLU,IM-23-011-01,4,1,02/10/2023,1
IM-23-011-GWVY,IM-23-011-04,4,1,10/25/2023,2
IM-23-011-HVKH,IM-23-011-02,4,1,2/25/2023,1
IM-23-011-XKKN,IM-23-011-03,4,1,10/25/2023,2
IM-23-015-HKGF,IM-23-015-01,4,1,1/24/2023,1
IM-23-015-SNDR,IM-23-015-02,4,1,1/21/2023,1
IM-23-016-QART,IM-23-016-02,4,1,3/23/2023,1
IM-23-016-UATN,IM-23-016-03,4,1,10/23/2023,2
IM-23-016-WSMD,IM-23-016-04,4,1,10/23/2023,2
IM-23-016-YZQO,IM-23-016-01,4,1,07/02/2023,1
IM-23-017-ACJG,IM-23-017-03,4,1,8/31/2023,2
IM-23-017-DNBL,IM-23-017-02,4,1,2/20/2023,1
IM-23-017-PXYZ,IM-23-017-01,4,1,2/14/2023,1
IM-23-017-SQGM,IM-23-017-04,4,1,10/23/2023,2
IM-23-019-FSQR,IM-23-019-03,4,1,09/05/2023,2
IM-23-019-FSSC,IM-23-019-02,4,1,04/05/2023,1
IM-23-019-OLHA,IM-23-019-04,4,1,10/23/2023,2
IM-23-019-YQXA,IM-23-019-01,4,1,2/14/2023,1
IM-23-030-BIZO,IM-23-030-03,4,1,09/05/2023,2
IM-23-030-SSLG,IM-23-030-04,4,1,9/19/2023,2
IM-23-030-UMGM,IM-23-030-01,4,1,2/25/2023,1
IM-23-034-CNJG,IM-23-034-02,4,1,03/03/2023,1
IM-23-034-KODD,IM-23-034-03,4,1,8/31/2023,2
IM-23-034-SOUT,IM-23-034-01,4,1,2/14/2023,1
IM-23-034-UJWW,IM-23-034-04,4,1,9/18/2023,2
IM-23-035-IDKF,IM-23-035-01,4,1,2/22/2023,1
IM-23-035-JGMW,IM-23-035-02,4,1,3/15/2023,1
IM-23-036-KWQX,IM-23-036-04,4,1,10/02/2023,2
IM-23-036-QDWL,IM-23-036-03,4,1,8/30/2023,2
IM-23-036-UOKN,IM-23-036-02,4,1,03/03/2023,1
IM-23-036-XNNN,IM-23-036-01,4,1,03/07/2023,1
IM-23-040-AJUB,IM-23-040-03,4,1,9/18/2023,2
IM-23-040-RALR,IM-23-040-04,4,1,9/18/2023,2
IM-23-041-CGSM,IM-23-041-02,4,1,3/14/2023,1
IM-23-041-QFDR,IM-23-041-04,4,1,10/17/2023,2
IM-23-041-UVMU,IM-23-041-01,4,1,2/28/2023,1
IM-23-041-ZZPX,IM-23-041-03,4,1,10/17/2023,2
IM-23-042-KGUU,IM-23-042-01,4,1,03/03/2023,1
IM-23-042-NPTL,IM-23-042-02,4,1,3/14/2023,1
IM-23-042-NZVR,IM-23-042-04,4,1,11/06/2023,2
IM-23-042-OKAI,IM-23-042-03,4,1,11/06/2023,2
IM-23-044-BBBX,IM-23-044-01,4,1,2/28/2023,1
IM-23-044-SAWP,IM-23-044-03,4,1,10/10/2023,2
IM-23-044-SPIY,IM-23-044-02,4,1,04/05/2023,1
IM-23-044-ULNR,IM-23-044-04,4,1,10/10/2023,2
IM-23-045-FLWO,IM-23-045-02,4,1,03/02/2023,1
IM-23-045-PYYW,IM-23-045-01,4,1,03/02/2023,1
IM-23-045-PZIP,IM-23-045-03,4,1,10/10/2023,2
IM-23-045-QHAV,IM-23-045-04,4,1,10/11/2023,2
IM-23-046-CZBH,IM-23-046-04,4,1,10/02/2023,2
IM-23-046-JMLU,IM-23-046-01,4,1,03/02/2023,1
IM-23-046-TBHJ,IM-23-046-03,4,1,9/29/2023,2
IM-23-046-ZCXI,IM-23-046-02,4,1,03/02/2023,1
IM-23-047-ADBS,IM-23-047-03,4,1,8/25/2023,2
IM-23-047-NMPD,IM-23-047-04,4,1,8/25/2023,2
IM-23-054-BMLA,IM-23-054-03,4,1,10/02/2023,2
IM-23-054-IYGM,IM-23-054-02,4,1,2/27/2023,1
IM-23-054-RXGN,IM-23-054-01,4,1,08/02/2023,1
IM-23-054-YUQH,IM-23-054-04,4,1,10/02/2023,2
IM-23-056-GLJG,IM-23-056-01,4,1,09/02/2023,1
IM-23-056-LJXD,IM-23-056-03,4,1,8/31/2023,2
IM-23-060-GVXG,IM-23-060-01,4,1,04/05/2023,1
IM-23-060-OWHY,IM-23-060-03,4,1,8/29/2023,2
IM-23-060-PPYF,IM-23-060-04,4,1,09/05/2023,2
IM-23-063-AZTF,IM-23-063-01,4,1,03/06/2023,1
IM-23-063-BSXV,IM-23-063-04,4,1,11/10/2023,2
IM-23-063-FMHR,IM-23-063-03,4,1,11/10/2023,2
IM-23-063-SIIN,IM-23-063-02,4,1,03/06/2023,1
IM-23-064-LATN,IM-23-064-01,4,1,03/01/2023,1
IM-23-064-PSIS,IM-23-064-03,4,1,09/11/2023,2
IM-23-064-SKWV,IM-23-064-04,4,1,09/11/2023,2
IM-23-071-FOBZ,IM-23-071-04,4,1,11/08/2023,2
IM-23-071-GFCD,IM-23-071-03,4,1,11/08/2023,2
IM-23-089-LFLV,IM-23-089-04,4,1,10/16/2023,2
IM-23-089-MUBY,IM-23-089-02,4,2,1/23/2023,1
IM-23-089-RXTV,IM-23-089-01,4,1,1/21/2023,1
IM-23-089-VFZU,IM-23-089-03,4,1,8/28/2023,2
IM-23-090-DOXU,IM-23-090-02,4,1,09/02/2023,1
IM-23-090-FMVZ,IM-23-090-01,4,1,1/17/2023,1
IM-23-090-GFZA,IM-23-090-03,4,1,,2
IM-23-090-ULQT,IM-23-090-04,4,1,8/29/2023,2
IM-23-093-GBPJ,IM-23-093-01,4,1,1/18/2023,1
IM-23-093-JSKK,IM-23-093-02,4,2,1/30/2023,1
IM-23-096-IANT,IM-23-096-02,4,1,1/26/2023,1
IM-23-096-PVMC,IM-23-096-01,4,1,1/19/2023,1
IM-23-096-TDCF,IM-23-096-03,4,1,10/16/2023,2
IM-23-096-VRBI,IM-23-096-04,4,1,10/16/2023,2
IM-23-110-AEXX,IM-23-110-04,4,1,8/28/2023,2
IM-23-110-CJPK,IM-23-110-03,4,1,8/28/2023,2
IM-23-110-IXUT,IM-23-110-01,4,1,1/27/2023,1
IM-23-112-OMQT,IM-23-112-03,4,1,8/31/2023,2
IM-23-112-UDLW,IM-23-112-04,4,1,9/18/2023,2
IM-23-115-DVKZ,IM-23-115-03,4,1,09/04/2023,2
IM-23-115-FWXS,IM-23-115-01,4,1,03/03/2023,1
IM-23-115-URDS,IM-23-115-04,4,1,09/04/2023,2
IM-23-115-VMKY,IM-23-115-02,4,1,2/22/2023,1
IM-23-120-DWIG,IM-23-120-01,4,1,2/22/2023,1
IM-23-120-OQVN,IM-23-120-02,4,1,12/14/2023,1
IM-23-121-POON,IM-23-121-01,4,1,2/23/2023,1
IM-23-121-UFJJ,IM-23-121-02,4,1,10/24/2023,1
IM-23-122-CASK,IM-23-122-01,4,1,10/02/2023,1
IM-23-122-OBAR,IM-24-122-01,4,1,2/26/2024,3
IM-23-123-HQLK,IM-23-123-02,4,1,09/02/2023,1
IM-23-123-XWCK,IM-23-123-01,4,1,1/19/2023,1
IM-24-011-MDFV,IM-24-011-02,4,1,05/03/2024,3
IM-24-011-UKYJ,IM-24-011-01,4,1,05/03/2024,3
IM-24-016-CKVN,IM-24-016-01,4,1,3/13/2024,3
IM-24-016-LQBK,IM-24-016-02,4,1,05/07/2024,3
IM-24-017-ACPD,IM-24-017-01,4,1,05/07/2024,3
IM-24-019-LUIF,IM-24-019-02,4,1,05/02/2024,3
IM-24-019-QKDO,IM-24-019-01,4,1,04/09/2024,3
IM-24-030-FJRB,IM-24-030-01,4,1,05/02/2024,3
IM-24-030-VGOY,IM-24-030-02,4,1,05/06/2024,3
IM-24-034-GWGF,IM-24-034-02,4,1,05/07/2024,3
IM-24-034-LWRT,IM-24-034-01,4,1,04/08/2024,3
IM-24-036-ABTB,IM-24-036-01,4,1,04/08/2024,3
IM-24-036-MKZQ,IM-24-036-02,4,1,05/02/2024,3
IM-24-040-GLFZ,IM-24-040-01,4,1,5/29/2024,3
IM-24-040-NVOU,IM-24-040-02,4,1,5/29/2024,3
IM-24-041-BNVV,IM-24-041-02,4,1,4/30/2024,3
IM-24-041-XHBS,IM-24-041-01,4,1,4/30/2024,3
IM-24-042-CMDO,IM-24-042-02,4,1,4/29/2024,3
IM-24-042-UPRR,IM-24-042-01,4,1,4/29/2024,3
IM-24-044-AORA,IM-24-044-01,4,1,05/06/2024,3
IM-24-045-DXND,IM-24-045-01,4,1,05/06/2024,3
IM-24-045-GNIL,IM-24-045-02,4,1,05/06/2024,3
IM-24-046-INWY,IM-24-046-01,4,1,05/02/2024,3
IM-24-046-MXYT,IM-24-046-02,4,1,5/30/2024,3
IM-24-047-ATPJ,IM-24-047-01,4,1,04/08/2024,3
IM-24-054-AZXK,IM-24-054-02,4,1,05/06/2024,3
IM-24-054-ONWZ,IM-24-054-01,4,1,04/09/2024,3
IM-24-056-AJYI,IM-24-056-01,4,1,04/09/2024,3
IM-24-060-BFGD,IM-24-060-01,4,1,04/05/2024,3
IM-24-064-CCHG,IM-24-064-01,4,1,04/09/2024,3
IM-24-071-FGGB,IM-24-071-01,4,1,05/07/2024,3
IM-24-071-MPYQ,IM-24-071-02,4,1,6/14/2024,3
IM-24-087-AUNR,IM-24-087-01,4,1,04/09/2024,3
IM-24-087-URUL,IM-24-087-02,4,1,04/09/2024,3
IM-24-089-DGZD,IM-24-089-01,4,1,3/13/2024,3
IM-24-089-PRNT,IM-24-089-02,4,1,3/13/2024,3
IM-24-090-DSDW,IM-24-090-01,4,1,3/13/2024,3
IM-24-090-NNGT,IM-24-090-02,4,1,04/08/2024,3
IM-24-096-AZWI,IM-24-096-01,4,1,04/08/2024,3
IM-24-096-NBMU,IM-24-096-02,4,1,05/06/2024,3
IM-24-110-IGAY,IM-24-110-01,4,1,04/05/2024,3
IM-24-110-TLFA,IM-24-110-02,4,1,05/02/2024,3
IM-24-112-MCWQ,IM-24-112-01,4,1,04/05/2024,3
IM-24-112-PXOA,IM-24-112-02,4,1,04/08/2024,3
IM-24-115-DKAY,IM-24-115-01,4,1,05/02/2024,3
IM-24-115-MFTM,IM-24-115-02,4,1,05/07/2024,3
IM-24-120-DUPC,IM-24-120-01,4,1,06/10/2024,3
IM-24-121-ALQH,IM-24-121-01,4,1,05/07/2024,3
IM-23-011-DNXB,IM-23-011-02,5,1,2/25/2023,1
IM-23-011-DOUQ,IM-23-011-04,5,1,10/25/2023,2
IM-23-011-RIXC,IM-23-011-01,5,1,02/10/2023,1
IM-23-011-UYRZ,IM-23-011-03,5,1,10/25/2023,2
IM-23-015-RRJS,IM-23-015-01,5,1,1/24/2023,1
IM-23-015-WXJQ,IM-23-015-02,5,1,1/21/2023,1
IM-23-016-HVUC,IM-23-016-04,5,1,10/23/2023,2
IM-23-016-JXFN,IM-23-016-02,5,1,3/23/2023,1
IM-23-016-SVYI,IM-23-016-01,5,1,07/02/2023,1
IM-23-016-ZYTZ,IM-23-016-03,5,1,10/23/2023,2
IM-23-017-BVGD,IM-23-017-01,5,1,2/14/2023,1
IM-23-017-CXQD,IM-23-017-02,5,1,2/20/2023,1
IM-23-017-PGUO,IM-23-017-04,5,1,10/23/2023,2
IM-23-017-WLWB,IM-23-017-03,5,1,8/31/2023,2
IM-23-019-GPWS,IM-23-019-01,5,1,2/14/2023,1
IM-23-019-HBCG,IM-23-019-03,5,1,09/05/2023,2
IM-23-019-JGFC,IM-23-019-04,5,1,10/23/2023,2
IM-23-019-UHSM,IM-23-019-02,5,1,04/05/2023,1
IM-23-030-ASIP,IM-23-030-04,5,1,9/19/2023,2
IM-23-030-IGAA,IM-23-030-03,5,1,09/05/2023,2
IM-23-030-JQGI,IM-23-030-01,5,1,2/25/2023,1
IM-23-034-DPUD,IM-23-034-03,5,1,8/31/2023,2
IM-23-034-SBBD,IM-23-034-01,5,1,2/14/2023,1
IM-23-034-WMMG,IM-23-034-04,5,1,9/18/2023,2
IM-23-034-YJMI,IM-23-034-02,5,1,03/03/2023,1
IM-23-035-KGHY,IM-23-035-02,5,1,3/15/2023,1
IM-23-035-OQMD,IM-23-035-01,5,1,2/22/2023,1
IM-23-036-IAML,IM-23-036-03,5,1,8/30/2023,2
IM-23-036-JDTU,IM-23-036-04,5,1,10/02/2023,2
IM-23-036-OQPC,IM-23-036-02,5,1,03/03/2023,1
IM-23-036-WVKR,IM-23-036-01,5,1,03/07/2023,1
IM-23-040-QZDQ,IM-23-040-03,5,1,9/18/2023,2
IM-23-040-SPLN,IM-23-040-04,5,1,9/18/2023,2
IM-23-041-DTVF,IM-23-041-04,5,1,10/17/2023,2
IM-23-041-FGND,IM-23-041-01,5,1,2/28/2023,1
IM-23-041-QQUG,IM-23-041-03,5,1,10/17/2023,2
IM-23-041-QRSW,IM-23-041-02,5,1,3/14/2023,1
IM-23-042-FFIM,IM-23-042-03,5,1,11/06/2023,2
IM-23-042-PDOP,IM-23-042-02,5,1,3/14/2023,1
IM-23-042-QCNP,IM-23-042-04,5,1,11/06/2023,2
IM-23-042-WNLR,IM-23-042-01,5,1,03/03/2023,1
IM-23-044-PSJS,IM-23-044-03,5,1,10/10/2023,2
IM-23-044-QVHH,IM-23-044-01,5,1,2/28/2023,1
IM-23-044-TYNG,IM-23-044-04,5,1,10/10/2023,2
IM-23-044-WMPI,IM-23-044-02,5,1,04/05/2023,1
IM-23-045-BCMA,IM-23-045-02,5,1,03/02/2023,1
IM-23-045-GDQV,IM-23-045-03,5,1,10/10/2023,2
IM-23-045-IUIG,IM-23-045-04,5,1,10/11/2023,2
IM-23-045-UCNX,IM-23-045-01,5,1,03/02/2023,1
IM-23-046-BDRT,IM-23-046-01,5,1,03/02/2023,1
IM-23-046-IIAR,IM-23-046-04,5,1,10/02/2023,2
IM-23-046-RWHP,IM-23-046-02,5,1,03/02/2023,1
IM-23-046-UZFF,IM-23-046-03,5,1,9/29/2023,2
IM-23-047-DRCA,IM-23-047-04,5,1,8/25/2023,2
IM-23-047-XSMC,IM-23-047-03,5,1,8/25/2023,2
IM-23-054-BRNP,IM-23-054-02,5,1,2/27/2023,1
IM-23-054-HCKJ,IM-23-054-03,5,1,10/02/2023,2
IM-23-054-HUHJ,IM-23-054-04,5,1,10/02/2023,2
IM-23-054-QPXU,IM-23-054-01,5,1,08/02/2023,1
IM-23-056-JDVL,IM-23-056-03,5,1,8/31/2023,2
IM-23-056-KANS,IM-23-056-01,5,1,09/02/2023,1
IM-23-060-QVVX,IM-23-060-03,5,1,8/29/2023,2
IM-23-060-SDIB,IM-23-060-01,5,1,04/05/2023,1
IM-23-060-VUUY,IM-23-060-04,5,1,09/05/2023,2
IM-23-063-JIFY,IM-23-063-03,5,1,11/10/2023,2
IM-23-063-ORXH,IM-23-063-02,5,1,03/06/2023,1
IM-23-063-XORO,IM-23-063-01,5,1,03/06/2023,1
IM-23-063-YRZA,IM-23-063-04,5,1,11/10/2023,2
IM-23-064-ILXH,IM-23-064-01,5,1,03/01/2023,1
IM-23-064-JTXP,IM-23-064-03,5,1,09/11/2023,2
IM-23-064-WITI,IM-23-064-04,5,1,09/11/2023,2
IM-23-071-BCOJ,IM-23-071-04,5,1,11/09/2023,2
IM-23-071-FMHD,IM-23-071-03,5,1,11/08/2023,2
IM-23-089-BMID,IM-23-089-01,5,1,1/21/2023,1
IM-23-089-LRGJ,IM-23-089-03,5,1,8/28/2023,2
IM-23-089-PTUL,IM-23-089-02,5,2,1/23/2023,1
IM-23-089-ZIRR,IM-23-089-04,5,1,10/16/2023,2
IM-23-090-DNXY,IM-23-090-03,5,1,,2
IM-23-090-LSOS,IM-23-090-01,5,1,1/17/2023,1
IM-23-090-MMSL,IM-23-090-02,5,1,09/02/2023,1
IM-23-090-NLCZ,IM-23-090-04,5,1,8/29/2023,2
IM-23-093-LAIU,IM-23-093-02,5,2,1/30/2023,1
IM-23-093-QDRC,IM-23-093-01,5,1,1/18/2023,1
IM-23-096-LGUS,IM-23-096-03,5,1,10/16/2023,2
IM-23-096-PBND,IM-23-096-01,5,1,1/19/2023,1
IM-23-096-TZOD,IM-23-096-02,5,1,1/26/2023,1
IM-23-096-WPRM,IM-23-096-04,5,1,10/16/2023,2
IM-23-110-KMNQ,IM-23-110-01,5,1,1/27/2023,1
IM-23-110-NIAK,IM-23-110-03,5,1,8/28/2023,2
IM-23-110-USPF,IM-23-110-04,5,1,8/28/2023,2
IM-23-112-HKIB,IM-23-112-03,5,1,8/31/2023,2
IM-23-112-JRDU,IM-23-112-04,5,1,9/18/2023,2
IM-23-115-DTYC,IM-23-115-01,5,1,03/03/2023,1
IM-23-115-JDLV,IM-23-115-02,5,1,2/22/2023,1
IM-23-115-RZLO,IM-23-115-04,5,1,09/04/2023,2
IM-23-115-VDRG,IM-23-115-03,5,1,09/04/2023,2
IM-23-120-LAPH,IM-23-120-02,5,1,12/14/2023,1
IM-23-120-ZPBC,IM-23-120-01,5,1,2/22/2023,1
IM-23-121-DGKX,IM-23-121-02,5,1,10/24/2023,1
IM-23-121-RUDF,IM-23-121-01,5,1,2/23/2023,1
IM-23-122-HTXO,IM-24-122-01,5,1,2/26/2024,3
IM-23-122-PUNL,IM-23-122-01,5,1,10/02/2023,1
IM-23-123-BGWZ,IM-23-123-02,5,1,09/02/2023,1
IM-23-123-DNIZ,IM-23-123-01,5,1,1/19/2023,1
IM-24-011-LSLY,IM-24-011-02,5,1,05/03/2024,3
IM-24-011-UKVI,IM-24-011-01,5,1,05/03/2024,3
IM-24-016-CNCP,IM-24-016-01,5,1,3/13/2024,3
IM-24-016-LUCI,IM-24-016-02,5,1,05/07/2024,3
IM-24-017-ACVV,IM-24-017-01,5,1,05/07/2024,3
IM-24-019-LULD,IM-24-019-02,5,1,05/02/2024,3
IM-24-019-PAQG,IM-24-019-01,5,1,04/09/2024,3
IM-24-030-IJDX,IM-24-030-01,5,1,05/02/2024,3
IM-24-030-RDTO,IM-24-030-02,5,1,05/06/2024,3
IM-24-034-GOON,IM-24-034-02,5,1,05/07/2024,3
IM-24-034-LFLW,IM-24-034-01,5,1,04/08/2024,3
IM-24-036-ACCO,IM-24-036-01,5,1,04/08/2024,3
IM-24-036-MBHC,IM-24-036-02,5,1,05/02/2024,3
IM-24-040-GMKU,IM-24-040-01,5,1,5/29/2024,3
IM-24-040-NOWZ,IM-24-040-02,5,1,5/29/2024,3
IM-24-041-AJFS,IM-24-041-02,5,1,4/30/2024,3
IM-24-041-XILQ,IM-24-041-01,5,1,4/30/2024,3
IM-24-042-CFLI,IM-24-042-02,5,1,4/29/2024,3
IM-24-042-TPAZ,IM-24-042-01,5,1,4/29/2024,3
IM-24-044-AQWV,IM-24-044-01,5,1,05/06/2024,3
IM-24-045-DNWQ,IM-24-045-01,5,1,05/06/2024,3
IM-24-045-HAWN,IM-24-045-02,5,1,05/06/2024,3
IM-24-046-IUAR,IM-24-046-01,5,1,05/02/2024,3
IM-24-046-PTLV,IM-24-046-02,5,1,5/30/2024,3
IM-24-047-AKCQ,IM-24-047-01,5,1,04/08/2024,3
IM-24-054-ANIU,IM-24-054-02,5,1,05/06/2024,3
IM-24-054-OOWR,IM-24-054-01,5,1,04/09/2024,3
IM-24-056-APUO,IM-24-056-01,5,1,04/09/2024,3
IM-24-060-AWWL,IM-24-060-01,5,1,04/05/2024,3
IM-24-064-CDLH,IM-24-064-01,5,1,04/09/2024,3
IM-24-071-FQNO,IM-24-071-01,5,1,05/07/2024,3
IM-24-071-MHWM,IM-24-071-02,5,1,6/14/2024,3
IM-24-087-ARSJ,IM-24-087-01,5,1,04/09/2024,3
IM-24-087-NRKY,IM-24-087-02,5,1,05/07/2024,3
IM-24-089-BUMU,IM-24-089-01,5,1,3/13/2024,3
IM-24-089-OXPV,IM-24-089-02,5,1,3/13/2024,3
IM-24-090-DPOM,IM-24-090-01,5,1,3/13/2024,3
IM-24-090-NLOL,IM-24-090-02,5,1,04/08/2024,3
IM-24-096-BDPJ,IM-24-096-01,5,1,04/08/2024,3
IM-24-096-MIIO,IM-24-096-02,5,1,05/06/2024,3
IM-24-110-LYGR,IM-24-110-01,5,1,04/05/2024,3
IM-24-110-SLHF,IM-24-110-02,5,1,05/02/2024,3
IM-24-112-NISX,IM-24-112-01,5,1,04/05/2024,3
IM-24-112-POYA,IM-24-112-02,5,1,04/08/2024,3
IM-24-115-DJOA,IM-24-115-01,5,1,05/02/2024,3
IM-24-115-MMFY,IM-24-115-02,5,1,05/07/2024,3
IM-24-120-DZGV,IM-24-120-01,5,1,06/10/2024,3
IM-24-121-AJXY,IM-24-121-01,5,1,05/07/2024,3
IM-23-011-DTAO,IM-23-011-01,6,1,02/10/2023,1
IM-23-011-PSVL,IM-23-011-02,6,1,2/25/2023,1
IM-23-011-UBFW,IM-23-011-03,6,1,10/25/2023,2
IM-23-011-UWUV,IM-23-011-04,6,1,10/25/2023,2
IM-23-015-JCLL,IM-23-015-02,6,1,1/21/2023,1
IM-23-015-RSKM,IM-23-015-01,6,1,1/24/2023,1
IM-23-016-KWNF,IM-23-016-04,6,1,10/23/2023,2
IM-23-016-QLFD,IM-23-016-03,6,1,10/23/2023,2
IM-23-016-RNGW,IM-23-016-02,6,1,3/23/2023,1
IM-23-016-ZILB,IM-23-016-01,6,1,07/02/2023,1
IM-23-017-KGYN,IM-23-017-02,6,1,2/20/2023,1
IM-23-017-KPKC,IM-23-017-01,6,1,2/14/2023,1
IM-23-017-OCIM,IM-23-017-03,6,1,8/31/2023,2
IM-23-017-RIGF,IM-23-017-04,6,1,10/23/2023,2
IM-23-019-DZZW,IM-23-019-04,6,1,10/23/2023,2
IM-23-019-KHBQ,IM-23-019-01,6,1,2/14/2023,1
IM-23-019-SUFG,IM-23-019-03,6,1,09/05/2023,2
IM-23-019-VCBS,IM-23-019-02,6,1,04/05/2023,1
IM-23-030-AKIG,IM-23-030-04,6,1,9/19/2023,2
IM-23-030-MCZQ,IM-23-030-01,6,1,2/25/2023,1
IM-23-030-UHTR,IM-23-030-03,6,1,09/05/2023,2
IM-23-034-RCVW,IM-23-034-01,6,1,2/14/2023,1
IM-23-034-TUIV,IM-23-034-04,6,1,9/18/2023,2
IM-23-034-VNML,IM-23-034-02,6,1,03/03/2023,1
IM-23-034-VWHS,IM-23-034-03,6,1,8/31/2023,2
IM-23-035-WFQV,IM-23-035-02,6,1,3/15/2023,1
IM-23-035-WRVK,IM-23-035-01,6,1,2/22/2023,1
IM-23-036-ICVP,IM-23-036-02,6,1,03/03/2023,1
IM-23-036-SHBD,IM-23-036-01,6,1,03/07/2023,1
IM-23-036-SJBT,IM-23-036-03,6,1,8/30/2023,2
IM-23-036-UOLL,IM-23-036-04,6,1,10/02/2023,2
IM-23-040-FLLO,IM-23-040-03,6,1,9/18/2023,2
IM-23-040-KZBP,IM-23-040-04,6,1,9/18/2023,2
IM-23-041-BPYA,IM-23-041-03,6,1,10/17/2023,2
IM-23-041-WRTJ,IM-23-041-01,6,1,2/28/2023,1
IM-23-041-WZJQ,IM-23-041-04,6,1,10/17/2023,2
IM-23-041-ZPZD,IM-23-041-02,6,1,3/14/2023,1
IM-23-042-CHAB,IM-23-042-03,6,1,11/06/2023,2
IM-23-042-PGFC,IM-23-042-01,6,1,03/03/2023,1
IM-23-042-QIST,IM-23-042-04,6,1,11/06/2023,2
IM-23-042-TYPM,IM-23-042-02,6,1,3/14/2023,1
IM-23-044-GNAS,IM-23-044-03,6,1,10/10/2023,2
IM-23-044-IXVG,IM-23-044-02,6,1,04/05/2023,1
IM-23-044-JOYQ,IM-23-044-01,6,1,2/28/2023,1
IM-23-044-LXKW,IM-23-044-04,6,1,10/10/2023,2
IM-23-045-CJDX,IM-23-045-02,6,1,03/02/2023,1
IM-23-045-DRZA,IM-23-045-01,6,1,03/02/2023,1
IM-23-045-TYUH,IM-23-045-04,6,1,10/11/2023,2
IM-23-045-ZQSH,IM-23-045-03,6,1,10/10/2023,2
IM-23-046-CQGX,IM-23-046-04,6,1,10/02/2023,2
IM-23-046-ITZP,IM-23-046-02,6,1,03/02/2023,1
IM-23-046-VDCF,IM-23-046-01,6,1,03/02/2023,1
IM-23-046-YKPA,IM-23-046-03,6,1,9/29/2023,2
IM-23-047-HNBA,IM-23-047-04,6,1,8/25/2023,2
IM-23-047-VZTQ,IM-23-047-03,6,1,8/25/2023,2
IM-23-054-AONI,IM-23-054-02,6,1,2/27/2023,1
